CustomerID;Gender;Age;Annual Income ($);Spending Score (1-5);Profession;Work Experience;Family Size
663;Female;0;61228;5;Entertainment;1;6
664;Female;2;138529;5;Healthcare;0;4
665;Male;18;157757;5;Doctor;0;4
666;Male;20;161156;5;Engineer;0;4
667;Female;81;142013;5;Entertainment;3;4
668;Female;98;51866;5;Artist;12;7
669;Female;47;187898;5;Artist;6;2
670;Female;83;115517;5;Healthcare;0;6
671;Female;45;177368;5;Healthcare;1;2
672;Male;15;131061;5;Healthcare;0;7
673;Female;83;129507;5;Healthcare;4;7
674;Female;12;149031;5;Artist;10;5
675;Female;28;178285;5;Artist;4;7
676;Female;95;159010;5;Lawyer;6;2
677;Female;6;76164;5;Artist;6;2
678;Male;42;53392;5;Artist;6;4
679;Female;75;76474;5;Doctor;5;5
680;Male;16;79257;5;Healthcare;6;2
681;Female;45;114741;5;Artist;0;5
682;Female;82;157994;5;Artist;1;1
683;Male;13;175267;5;Healthcare;1;4
684;Female;88;172369;5;Artist;6;6
685;Female;64;89972;5;Artist;10;6
686;Female;8;57605;5;Doctor;0;2
687;Female;31;138644;5;Engineer;4;3
688;Male;2;111618;5;Lawyer;6;5
689;Male;36;163845;5;Doctor;5;7
690;Female;21;123904;5;Artist;7;5
691;Female;62;89801;5;Artist;5;4
692;Female;68;75561;5;Healthcare;5;3
693;Female;48;151519;5;Artist;7;2
694;Female;20;92048;5;Healthcare;1;1
695;Male;61;99980;5;Healthcare;10;1
696;Male;2;110889;5;Executive;1;2
697;Female;52;82478;5;Executive;10;1
698;Female;58;119366;5;Engineer;4;2
699;Female;1;90341;5;Doctor;0;2
700;Female;67;118348;5;Engineer;1;7
701;Male;56;137428;5;Artist;0;2
702;Female;51;58006;5;Executive;1;5
703;Male;93;121513;5;Engineer;0;6
704;Female;64;146794;5;Healthcare;8;3
705;Female;7;137354;5;Artist;8;7
706;Female;12;63334;5;Artist;0;6
707;Male;78;163514;5;Doctor;9;2
708;Female;25;136146;5;Artist;6;6
709;Male;9;130186;5;Artist;9;7
710;Male;58;85908;5;Artist;5;4
711;Female;16;75831;5;Healthcare;10;7
712;Male;63;126380;5;Artist;6;1
713;Male;27;80783;5;Artist;9;3
714;Male;71;85908;5;Entertainment;5;4
715;Female;88;139806;5;Entertainment;4;4
716;Female;5;124702;5;Artist;10;3
717;Female;80;178866;5;Artist;8;4
718;Female;19;147052;5;Engineer;9;4
719;Female;97;167558;5;Artist;4;7
720;Male;72;166043;5;Doctor;7;6
721;Female;86;117203;5;Healthcare;10;3
722;Male;19;179269;5;Entertainment;6;3
723;Female;84;136254;5;Engineer;5;6
724;Male;69;143987;5;Healthcare;10;5
725;Female;41;91715;5;Entertainment;0;3
726;Female;39;70280;5;Engineer;0;4
727;Female;90;70030;5;Healthcare;1;2
728;Female;92;166163;5;Engineer;8;5
729;Male;90;182910;5;Entertainment;0;1
730;Female;93;93964;5;Artist;4;2
731;Female;3;136316;5;Executive;0;3
732;Male;25;100964;5;Marketing;1;6
733;Male;86;129914;5;Artist;1;3
734;Female;56;138864;5;Artist;0;5
735;Male;55;148875;5;Artist;0;4
736;Male;91;82992;5;Entertainment;1;5
737;Female;80;104820;5;Artist;2;4
738;Male;74;164976;5;Entertainment;0;4
739;Female;71;152910;5;Artist;1;6
740;Male;30;173096;5;Healthcare;0;3
741;Female;52;121172;5;Healthcare;5;4
742;Male;17;131863;5;Artist;1;7
743;Male;45;88707;5;Healthcare;0;5
744;Male;15;188696;5;Homemaker;8;3
745;Female;78;91213;5;Lawyer;3;5
746;Female;83;166650;5;Healthcare;1;3
747;Male;75;126469;5;Entertainment;1;2
748;Male;82;150012;5;Healthcare;3;6
749;Male;37;133850;5;Marketing;9;3
750;Female;25;81640;5;Entertainment;1;6
751;Female;9;146950;5;Doctor;6;5
752;Male;15;128573;5;Executive;1;1
753;Female;13;132374;5;Marketing;0;3
754;Male;0;126060;5;Doctor;1;3
755;Female;83;142720;5;Executive;0;1
756;Female;18;149915;5;Doctor;14;1
757;Male;9;124125;5;Artist;1;2
758;Female;8;53306;5;Engineer;0;2
759;Female;69;171118;5;Engineer;9;3
760;Male;67;86289;5;Artist;1;5
761;Female;5;142351;5;Entertainment;0;7
762;Female;64;92812;5;Artist;5;7
763;Female;22;153024;5;Artist;10;7
764;Female;43;156567;5;Engineer;7;6
765;Female;87;170333;5;Entertainment;4;2
766;Male;75;172309;5;Executive;4;1
767;Female;68;176884;5;Engineer;10;2
768;Female;80;106709;5;Marketing;10;2
769;Female;1;89473;5;Lawyer;10;4
770;Female;70;57596;5;Artist;4;1
771;Female;67;78489;5;Artist;7;5
772;Male;94;65483;5;Marketing;10;7
773;Male;43;103531;5;Artist;10;5
774;Female;66;184060;5;Artist;10;5
775;Female;32;185218;5;Healthcare;4;6
776;Female;20;113767;5;Artist;6;2
777;Female;90;62504;5;Artist;10;4
778;Female;91;156574;5;Marketing;0;7
779;Male;81;152602;5;Entertainment;0;1
780;Female;84;56809;5;Healthcare;1;2
781;Female;22;88729;5;Engineer;1;1
782;Female;63;81199;5;Entertainment;1;2
783;Female;44;173682;5;Artist;12;6
784;Female;69;168710;5;Doctor;1;4
785;Male;16;150193;5;Engineer;2;2
786;Male;57;102692;5;Healthcare;0;2
787;Female;63;155638;5;Engineer;1;4
788;Female;19;134644;5;Executive;1;2
789;Female;39;61298;5;Artist;0;5
790;Male;46;126228;5;Marketing;8;2
791;Male;85;74081;5;Healthcare;4;3
792;Female;68;53552;5;Marketing;7;6
793;Female;92;174786;5;Executive;4;3
794;Female;78;112887;5;Entertainment;9;6
795;Female;97;75125;5;Executive;8;3
796;Male;90;158280;5;Executive;6;7
797;Female;58;149237;5;Entertainment;8;6
798;Male;59;101698;5;Artist;9;3
799;Male;73;142502;5;Doctor;5;1
800;Female;88;146970;5;Artist;7;6
801;Male;61;182176;5;Artist;9;5
802;Female;76;124034;5;Executive;10;2
803;Male;55;107099;5;Executive;4;6
804;Male;45;140263;5;Entertainment;10;5
805;Male;60;127438;5;Engineer;7;2
806;Male;84;104589;5;Artist;10;2
807;Male;0;165321;5;Doctor;8;1
808;Male;63;59244;5;Artist;7;1
809;Female;97;129444;5;Entertainment;5;6
810;Female;19;54121;5;Engineer;6;3
811;Male;21;35000;5;Engineer;3;3
812;Female;23;84000;5;Healthcare;1;3
813;Female;35;93000;5;Healthcare;4;4
814;Female;35;62000;5;Artist;0;1
815;Female;46;42000;5;Artist;13;2
816;Male;29;52000;5;Artist;1;3
817;Female;23;20000;5;Artist;5;4
818;Male;18;62000;5;Homemaker;9;7
819;Female;21;95000;5;Healthcare;3;4
820;Male;24;85000;5;Healthcare;0;2
821;Male;39;6000;5;Healthcare;1;3
822;Male;40;4000;5;Artist;0;2
823;Male;20;89000;5;Engineer;1;2
824;Female;29;92000;5;Executive;5;5
825;Female;57;32000;5;Engineer;0;2
826;Male;32;66000;5;Artist;0;5
827;Female;32;85000;5;Lawyer;1;2
828;Male;28;26000;5;Marketing;8;5
829;Male;34;90000;5;Artist;6;3
830;Male;39;41000;5;Engineer;0;1
831;Female;27;10000;5;Marketing;8;4
832;Female;29;50000;5;Healthcare;1;5
833;Male;19;35000;5;Executive;0;5
834;Female;31;58000;5;Healthcare;1;5
835;Female;33;83000;5;Artist;0;5
836;Male;36;99000;5;Artist;5;2
837;Female;30;28000;5;Artist;3;4
838;Male;35;42000;5;Engineer;8;1
839;Female;32;61000;5;Entertainment;7;5
840;Female;29;66000;5;Artist;4;4
841;Male;30;72000;5;Artist;6;2
842;Female;36;95000;5;Artist;4;2
843;Female;38;45000;5;Artist;10;4
844;Male;30;33000;5;Artist;4;2
845;Female;1;57000;5;Engineer;1;2
846;Female;0;22000;5;Artist;2;1
847;Male;49;50000;5;Lawyer;8;1
848;Female;83;35000;5;Doctor;8;2
849;Male;76;89000;5;Healthcare;9;4
850;Female;67;18000;5;Lawyer;0;2
851;Male;91;9000;5;Healthcare;1;5
852;Male;23;0;5;Doctor;1;3
853;Male;80;20000;5;Engineer;1;3
854;Male;79;73000;5;Homemaker;6;7
855;Female;52;35000;5;Doctor;2;6
856;Female;1;12000;5;Doctor;0;3
857;Female;18;143000;5;Artist;0;2
858;Male;78;65000;5;Lawyer;1;2
859;Male;16;9000;5;Executive;7;4
860;Female;32;63000;5;Executive;1;4
861;Female;85;140000;5;Entertainment;1;1
862;Female;21;5000;5;Marketing;0;1
863;Female;10;68000;5;Doctor;6;3
864;Female;79;31000;5;Engineer;3;3
865;Male;32;32000;5;Entertainment;5;2
866;Male;26;112766;5;Engineer;8;4
867;Male;72;93921;5;Lawyer;9;2
868;Male;45;183217;5;Artist;7;2
869;Male;13;95469;5;Doctor;6;1
870;Female;63;64589;5;Engineer;7;1
871;Male;0;173743;5;Artist;0;4
872;Female;84;173185;5;Artist;3;1
873;Male;75;142034;5;Entertainment;1;4
874;Female;4;148431;5;Healthcare;1;8
875;Female;78;126599;5;Lawyer;0;3
876;Female;88;166107;5;Artist;13;4
877;Female;92;67850;5;Artist;9;4
878;Female;51;72303;5;Lawyer;7;1
879;Female;89;115811;5;Homemaker;11;4
880;Male;46;62833;5;Artist;1;2
881;Female;28;178265;5;Lawyer;2;1
882;Female;48;167232;5;Doctor;6;4
883;Male;22;159296;5;Artist;8;1
884;Female;79;143560;5;Artist;1;3
885;Male;83;131574;5;Artist;1;2
886;Female;25;67447;5;Artist;15;2
887;Female;75;151696;5;Artist;15;1
888;Female;50;91389;5;Healthcare;11;7
889;Male;54;186359;5;Doctor;13;2
890;Male;21;187761;5;Healthcare;2;3
891;Male;37;102717;5;Healthcare;7;4
892;Male;83;102647;5;Entertainment;0;2
893;Female;65;86509;5;Artist;0;4
894;Female;75;135088;5;Lawyer;1;5
895;Female;56;183540;5;Entertainment;0;6
896;Female;68;72847;5;Artist;1;2
897;Male;1;111558;5;Healthcare;7;4
898;Male;37;153399;5;Entertainment;1;6
899;Female;6;162858;5;Artist;0;1
900;Female;95;66322;5;Artist;0;3
901;Male;7;70749;5;Artist;13;3
902;Male;54;65874;5;Artist;7;6
903;Female;58;67097;5;Engineer;6;1
904;Male;7;176349;5;Healthcare;8;2
905;Female;15;181332;5;Artist;14;6
906;Female;21;153885;5;Artist;6;6
907;Male;93;120597;5;Artist;2;4
908;Male;0;186002;5;Doctor;15;2
909;Male;20;130813;5;Artist;17;5
910;Female;11;59202;5;Healthcare;5;4
911;Male;7;134008;5;Entertainment;2;1
912;Male;76;155622;5;Healthcare;0;2
913;Female;60;77857;5;Artist;1;6
914;Female;60;81934;5;Healthcare;1;4
915;Female;59;130511;5;Artist;3;4
916;Female;54;144502;5;Lawyer;3;1
917;Male;12;84547;5;Homemaker;3;3
918;Male;41;65723;5;Artist;6;7
919;Female;38;96794;5;Healthcare;6;3
920;Female;20;111896;5;Executive;1;3
921;Female;48;174109;5;Entertainment;0;1
922;Female;37;148196;5;Artist;0;2
923;Male;85;131742;5;Entertainment;1;1
924;Female;78;59971;5;Homemaker;14;7
925;Male;48;115832;5;Artist;2;2
926;Male;57;152267;5;Engineer;9;5
927;Female;84;151340;5;Artist;1;7
928;Female;56;100271;5;Artist;1;5
929;Male;99;164781;5;Engineer;0;2
930;Female;25;156016;5;Artist;2;1
931;Female;35;99300;5;Homemaker;5;2
932;Male;89;57033;5;Artist;0;4
933;Male;40;185321;5;Artist;0;7
934;Female;17;186577;5;Healthcare;8;5
935;Male;0;151298;5;Artist;0;6
936;Female;2;101451;5;Healthcare;4;3
937;Male;15;142776;5;Engineer;8;5
938;Male;22;162598;5;Artist;8;3
939;Female;37;146195;5;Healthcare;4;4
940;Female;10;112818;5;Marketing;15;7
941;Male;49;53509;5;Artist;5;4
942;Female;52;70302;5;Executive;14;3
943;Male;62;71795;5;Healthcare;8;1
944;Male;41;76567;5;Doctor;16;1
945;Female;23;73759;5;Doctor;0;7
946;Female;52;93947;5;Healthcare;9;2
947;Female;37;149095;5;Lawyer;1;2
948;Female;16;93854;5;Healthcare;0;7
949;Male;32;118280;5;Artist;0;5
950;Male;91;94576;5;Artist;0;1
951;Female;26;113707;5;Entertainment;0;5
952;Female;66;178627;5;Healthcare;1;2
953;Female;49;170188;5;Lawyer;1;6
954;Male;74;91794;5;Entertainment;0;7
955;Female;16;189072;5;Artist;6;3
956;Female;3;158549;5;Executive;0;3
957;Male;31;134263;5;Marketing;1;3
958;Male;94;171677;5;Artist;0;6
959;Female;3;117638;5;Healthcare;2;7
960;Female;23;144916;5;Engineer;1;7
961;Female;13;180786;5;Lawyer;1;5
962;Female;57;87553;5;Artist;1;1
963;Female;29;112240;5;Entertainment;0;4
964;Female;74;92355;5;Entertainment;1;4
965;Male;8;158123;5;Artist;1;1
966;Female;62;70119;5;Artist;0;1
967;Male;5;57265;5;Entertainment;7;7
968;Male;4;141336;5;Homemaker;2;1
969;Female;69;153217;5;Healthcare;1;6
970;Female;9;158596;5;Artist;1;2
971;Male;80;127335;5;Artist;6;6
972;Female;50;183548;5;Entertainment;1;4
973;Male;12;101388;5;Artist;0;2
974;Female;25;106569;5;Engineer;1;3
975;Male;77;93242;5;Entertainment;0;7
976;Female;34;115184;5;Homemaker;1;4
977;Female;0;147719;5;Lawyer;1;7
978;Male;11;166247;5;Executive;1;2
979;Female;67;121528;5;Healthcare;8;4
980;Male;25;57535;5;Entertainment;1;7
981;Female;6;146776;5;Lawyer;1;7
982;Female;62;111859;5;Healthcare;6;1
983;Female;43;185900;5;Homemaker;9;4
984;Female;34;94029;5;Healthcare;1;4
985;Female;15;81138;5;Healthcare;9;7
986;Female;13;141580;5;Healthcare;0;4
987;Female;88;171362;5;Executive;6;4
988;Female;63;78971;5;Engineer;1;2
989;Female;31;144582;5;Doctor;1;1
990;Male;18;62362;5;Lawyer;7;3
991;Female;52;167214;5;Homemaker;8;7
992;Female;40;113739;5;Artist;5;7
993;Female;95;72068;5;Healthcare;0;6
994;Male;25;81367;5;Lawyer;0;3
995;Female;12;82382;5;Executive;1;3
996;Female;2;145597;5;Artist;1;6
997;Male;51;162072;5;Engineer;1;1
998;Female;68;71467;5;Artist;5;7
999;Male;18;185861;5;Artist;3;6
1000;Female;25;111379;5;Artist;0;2
1001;Male;5;83704;5;Entertainment;1;1
1002;Male;12;109618;5;Artist;7;3
1003;Female;5;169702;5;Doctor;5;1
1004;Male;59;97185;5;Entertainment;0;5
1005;Male;23;67535;5;Healthcare;7;6
1006;Female;41;87975;5;Homemaker;9;7
1007;Female;24;154787;5;Executive;3;5
1008;Female;17;109759;5;Artist;9;3
1009;Male;32;130697;5;Artist;1;2
1010;Male;24;77976;5;Artist;11;3
1011;Female;80;55712;5;Artist;5;6
1012;Male;8;151648;5;Healthcare;8;6
1013;Female;99;55972;5;Entertainment;1;7
1014;Female;99;145777;5;Executive;1;5
1015;Male;41;119259;5;Healthcare;1;5
1016;Male;55;99423;5;Healthcare;0;5
1017;Male;15;114061;5;Artist;2;5
1018;Female;96;168990;5;Doctor;9;5
1019;Male;60;162612;5;Engineer;1;6
1020;Female;1;111424;5;Entertainment;8;5
1021;Female;65;115299;5;Artist;6;3
1022;Male;6;93186;5;Entertainment;1;3
1023;Male;17;116822;5;Doctor;1;3
1024;Female;72;111587;5;Artist;7;4
1025;Male;47;65207;5;Healthcare;1;2
1026;Female;53;67916;5;Healthcare;0;6
1027;Female;82;99983;5;Executive;0;1
1028;Male;45;152226;5;Artist;4;4
1029;Male;23;146473;5;Artist;1;4
1030;Female;95;67398;5;Entertainment;2;5
1031;Male;91;94846;5;Engineer;0;5
1032;Male;44;90167;5;Engineer;0;3
1033;Female;7;172913;5;Executive;3;4
1034;Female;41;94316;5;Artist;0;6
1035;Female;96;64713;5;Entertainment;2;7
1036;Male;36;187305;5;Engineer;6;7
1037;Male;97;147301;5;Lawyer;1;5
1038;Female;85;92591;5;Artist;8;2
1039;Female;41;69730;5;Artist;1;4
1040;Female;84;133765;5;Artist;1;3
1041;Female;99;57677;5;Lawyer;0;5
1042;Female;43;140876;5;Entertainment;0;4
1043;Female;28;116644;5;Artist;6;3
1044;Female;86;145679;5;Lawyer;9;6
1045;Female;91;51733;5;Healthcare;0;5
1046;Female;87;129972;5;Executive;1;6
1047;Male;89;83953;5;Healthcare;0;3
1048;Male;55;65257;5;Doctor;2;3
1049;Male;64;163783;5;Healthcare;3;1
1050;Female;1;108342;5;Doctor;0;3
1051;Female;82;184481;5;Executive;0;2
1052;Female;16;60044;5;Artist;4;1
1053;Female;38;161130;5;Artist;8;3
1054;Female;40;179150;5;Artist;5;2
1055;Male;65;54431;5;Healthcare;1;7
1056;Female;88;168437;5;Artist;2;2
1057;Male;84;172523;5;Artist;6;2
1058;Male;89;100155;5;Healthcare;6;1
1059;Female;31;143241;5;Executive;4;7
1060;Female;81;125316;5;Lawyer;0;6
1061;Female;78;59784;5;Artist;3;3
1062;Female;59;158372;5;Artist;1;1
1063;Female;38;145704;5;Marketing;0;4
1064;Female;70;55875;5;Engineer;0;5
1065;Female;44;177513;5;Lawyer;1;5
1066;Female;87;100850;5;Doctor;0;3
1067;Female;8;186682;5;Entertainment;1;1
1068;Female;0;61228;5;Entertainment;1;6
1069;Female;2;138529;5;Healthcare;0;4
1070;Male;18;157757;5;Doctor;0;4
1071;Male;20;161156;5;Engineer;0;4
1072;Female;81;142013;5;Entertainment;3;4
1073;Female;98;51866;5;Artist;12;7
1074;Female;47;187898;5;Artist;6;2
1075;Female;83;115517;5;Healthcare;0;6
1076;Female;45;177368;5;Healthcare;1;2
1077;Male;15;131061;5;Healthcare;0;7
1078;Female;83;129507;5;Healthcare;4;7
1079;Female;12;149031;5;Artist;10;5
1080;Female;28;178285;5;Artist;4;7
1081;Female;95;159010;5;Lawyer;6;2
1082;Female;6;76164;5;Artist;6;2
1083;Male;42;53392;5;Artist;6;4
1084;Female;75;76474;5;Doctor;5;5
1085;Male;16;79257;5;Healthcare;6;2
1086;Female;45;114741;5;Artist;0;5
1087;Female;82;157994;5;Artist;1;1
1088;Male;13;175267;5;Healthcare;1;4
1089;Female;88;172369;5;Artist;6;6
1090;Female;64;89972;5;Artist;10;6
1091;Female;8;57605;5;Doctor;0;2
1092;Female;31;138644;5;Engineer;4;3
1093;Male;2;111618;5;Lawyer;6;5
1094;Male;36;163845;5;Doctor;5;7
1095;Female;21;123904;5;Artist;7;5
1096;Female;62;89801;5;Artist;5;4
1097;Female;68;75561;5;Healthcare;5;3
1098;Female;48;151519;5;Artist;7;2
1099;Female;20;92048;5;Healthcare;1;1
1100;Male;61;99980;5;Healthcare;10;1
1101;Male;2;110889;5;Executive;1;2
1102;Female;52;82478;5;Executive;10;1
1103;Female;58;119366;5;Engineer;4;2
1104;Female;1;90341;5;Doctor;0;2
1105;Female;67;118348;5;Engineer;1;7
1106;Male;56;137428;5;Artist;0;2
1107;Female;51;58006;5;Executive;1;5
1108;Male;93;121513;5;Engineer;0;6
1109;Female;64;146794;5;Healthcare;8;3
1110;Female;7;137354;5;Artist;8;7
1111;Female;12;63334;5;Artist;0;6
1112;Male;78;163514;5;Doctor;9;2
1113;Female;25;136146;5;Artist;6;6
1114;Male;9;130186;5;Artist;9;7
1115;Male;58;85908;5;Artist;5;4
1116;Female;16;75831;5;Healthcare;10;7
1117;Male;63;126380;5;Artist;6;1
1118;Male;27;80783;5;Artist;9;3
1119;Male;71;85908;5;Entertainment;5;4
1120;Female;88;139806;5;Entertainment;4;4
1121;Female;5;124702;5;Artist;10;3
1122;Female;80;178866;5;Artist;8;4
1123;Female;19;147052;5;Lawyer;9;4
1124;Female;97;167558;5;Artist;4;7
1125;Male;72;166043;5;Doctor;7;6
1126;Female;86;117203;5;Healthcare;10;3
1127;Male;19;179269;5;Entertainment;6;3
1128;Female;84;136254;5;Engineer;5;6
1129;Male;69;143987;5;Healthcare;10;5
1130;Female;41;91715;5;Entertainment;0;3
1131;Female;39;70280;5;Engineer;0;4
1132;Female;90;70030;5;Healthcare;1;2
1133;Female;92;166163;5;Engineer;8;5
1134;Male;90;182910;5;Entertainment;0;1
1135;Female;93;93964;5;Artist;4;2
1136;Female;3;136316;5;Executive;0;3
1137;Male;25;100964;5;Marketing;1;6
1138;Male;86;129914;5;Artist;1;3
1139;Female;56;138864;5;Artist;0;5
1140;Male;55;148875;5;Artist;0;4
1141;Male;91;82992;5;Entertainment;1;5
1142;Female;80;104820;5;Artist;2;4
1143;Male;74;164976;5;Entertainment;0;4
1144;Female;71;152910;5;Artist;1;6
1145;Male;30;173096;5;Healthcare;0;3
1146;Female;52;121172;5;Healthcare;5;4
1147;Male;17;131863;5;Artist;1;7
1148;Male;45;88707;5;Healthcare;0;5
1149;Male;15;188696;5;Homemaker;8;3
1150;Female;78;91213;5;Lawyer;3;5
1151;Female;83;166650;5;Healthcare;1;3
1152;Male;75;126469;5;Entertainment;1;2
1153;Male;82;150012;5;Healthcare;3;6
1154;Male;37;133850;5;Marketing;9;3
1155;Female;25;81640;5;Entertainment;1;6
1156;Female;9;146950;5;Doctor;6;5
1157;Male;15;128573;5;Executive;1;1
1158;Female;13;132374;5;Marketing;0;3
1159;Male;0;126060;5;Doctor;1;3
1160;Female;83;142720;5;Executive;0;1
1161;Female;18;149915;5;Doctor;14;1
1162;Male;9;124125;5;Artist;1;2
1163;Female;8;53306;5;Engineer;0;2
1164;Female;69;171118;5;Engineer;9;3
1165;Male;67;86289;5;Artist;1;5
1166;Female;5;142351;5;Entertainment;0;7
1167;Female;64;92812;5;Artist;5;7
1168;Female;22;153024;5;Artist;10;7
1169;Female;43;156567;5;Engineer;7;6
1170;Female;87;170333;5;Entertainment;4;2
1171;Male;75;172309;5;Executive;4;1
1172;Female;68;176884;5;Engineer;10;2
1173;Female;80;106709;5;Marketing;10;2
1174;Female;1;89473;5;Lawyer;10;4
1175;Female;70;57596;5;Artist;4;1
1176;Female;67;78489;5;Artist;7;5
1177;Male;94;65483;5;Marketing;10;7
1178;Male;43;103531;5;Artist;10;5
1179;Female;66;184060;5;Artist;10;5
1180;Female;32;185218;5;Healthcare;4;6
1181;Female;20;113767;5;Artist;6;2
1182;Female;90;62504;5;Artist;10;4
1183;Female;91;156574;5;Marketing;0;7
1184;Male;81;152602;5;Entertainment;0;1
1185;Female;84;56809;5;Healthcare;1;2
1186;Female;22;88729;5;Engineer;1;1
1187;Female;63;81199;5;Entertainment;1;2
1188;Female;44;173682;5;Artist;12;6
1189;Female;69;168710;5;Doctor;1;4
1190;Male;16;150193;5;Engineer;2;2
1191;Male;57;102692;5;Healthcare;0;2
1192;Female;63;155638;5;Lawyer;1;4
1193;Female;19;134644;5;Executive;1;2
1194;Female;39;61298;5;Artist;0;5
1195;Male;46;126228;5;Marketing;8;2
1196;Male;85;74081;5;Healthcare;4;3
1197;Female;68;53552;5;Marketing;7;6
1198;Female;92;174786;5;Executive;4;3
1199;Female;78;112887;5;Entertainment;9;6
1200;Female;97;75125;5;Executive;8;3
1201;Male;90;158280;5;Executive;6;7
1202;Female;58;149237;5;Entertainment;8;6
1203;Male;59;101698;5;Artist;9;3
1204;Male;73;142502;5;Doctor;5;1
1205;Female;88;146970;5;Artist;7;6
1206;Male;61;182176;5;Artist;9;5
1207;Female;76;124034;5;Executive;10;2
1208;Male;55;107099;5;Executive;4;6
1209;Male;45;140263;5;Entertainment;10;5
1210;Male;60;127438;5;Engineer;7;2
1211;Male;84;104589;5;Artist;10;2
1212;Male;0;165321;5;Doctor;8;1
1213;Male;63;59244;5;Artist;7;1
1214;Female;97;129444;5;Entertainment;5;6
1215;Female;19;54121;5;Engineer;6;3
1216;Male;21;35000;5;Engineer;3;3
1217;Female;23;84000;5;Healthcare;1;3
1218;Female;35;93000;5;Healthcare;4;4
1219;Female;35;62000;5;Artist;0;1
1220;Female;46;42000;5;Artist;13;2
1221;Male;29;52000;5;Artist;1;3
1222;Female;23;20000;5;Artist;5;4
1223;Male;18;62000;5;Homemaker;9;7
1224;Female;21;95000;5;Healthcare;3;4
1225;Male;24;85000;5;Healthcare;0;2
1226;Male;39;6000;5;Healthcare;1;3
1227;Male;40;4000;5;Artist;0;2
1228;Male;20;89000;5;Engineer;1;2
1229;Female;29;92000;5;Executive;5;5
1230;Female;57;32000;5;Engineer;0;2
1231;Male;32;66000;5;Artist;0;5
1232;Female;32;85000;5;Lawyer;1;2
1233;Male;28;26000;5;Marketing;8;5
1234;Male;34;90000;5;Artist;6;3
1235;Male;39;41000;5;Engineer;0;1
1236;Female;27;10000;5;Marketing;8;4
1237;Female;29;50000;5;Healthcare;1;5
1238;Male;19;35000;5;Executive;0;5
1239;Female;31;58000;5;Healthcare;1;5
1240;Female;33;83000;5;Artist;0;5
1241;Male;36;99000;5;Artist;5;2
1242;Female;30;28000;5;Artist;3;4
1243;Male;35;42000;5;Engineer;8;1
1244;Female;32;61000;5;Entertainment;7;5
1245;Female;29;66000;5;Artist;4;4
1246;Male;30;72000;5;Artist;6;2
1247;Female;36;95000;5;Artist;4;2
1248;Female;38;45000;5;Artist;10;4
1249;Male;30;33000;5;Artist;4;2
1250;Female;1;57000;5;Engineer;1;2
1251;Female;0;22000;5;Artist;2;1
1252;Male;49;50000;5;Lawyer;8;1
1253;Female;83;35000;5;Doctor;8;2
1254;Male;76;89000;5;Healthcare;9;4
1255;Female;67;18000;5;Lawyer;0;2
1256;Male;91;9000;5;Healthcare;1;5
1257;Male;23;0;5;Doctor;1;3
1258;Male;80;20000;5;Engineer;1;3
1259;Male;79;73000;5;Homemaker;6;7
1260;Female;52;35000;5;Doctor;2;6
1261;Female;1;12000;5;Doctor;0;3
1262;Female;18;143000;5;Artist;0;2
1263;Male;78;65000;5;Lawyer;1;2
1264;Male;16;9000;5;Executive;7;4
1265;Female;32;63000;5;Executive;1;4
1266;Female;85;140000;5;Entertainment;1;1
1267;Female;21;5000;5;Marketing;0;1
1268;Female;10;68000;5;Doctor;6;3
1269;Female;79;31000;5;Engineer;3;3
1270;Male;32;32000;5;Entertainment;5;2
1271;Male;26;112766;5;Engineer;8;4
1272;Male;72;93921;5;Lawyer;9;2
1273;Male;45;183217;5;Artist;7;2
1274;Male;13;95469;5;Doctor;6;1
1275;Female;63;64589;5;Engineer;7;1
1276;Male;0;173743;5;Artist;0;4
1277;Female;84;173185;5;Artist;3;1
1278;Male;75;142034;5;Entertainment;1;4
1279;Female;4;148431;5;Healthcare;1;8
1280;Female;78;126599;5;Lawyer;0;3
1281;Female;88;166107;5;Artist;13;4
1282;Female;92;67850;5;Artist;9;4
1283;Female;51;72303;5;Lawyer;7;1
1284;Female;89;115811;5;Homemaker;11;4
1285;Male;46;62833;5;Artist;1;2
1286;Female;28;178265;5;Lawyer;2;1
1287;Female;48;167232;5;Doctor;6;4
